"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
2.751611717E3,4.482340070E1,2.048601528E1,7.899394246E1,1.234365234E2,0.000000000E0,NaN,8.697649440E0,3.790092468E0,3.014378548E0,2.400000000E1
2.752609923E3,4.482340330E1,2.048601485E1,7.858177253E1,1.230243530E2,0.000000000E0,NaN,8.698026366E0,3.790092468E0,2.993841410E0,2.300000000E1
2.753610500E3,4.482340665E1,2.048601412E1,7.851475639E1,1.229573364E2,0.000000000E0,NaN,8.698233311E0,3.790092468E0,3.036959171E0,2.500000000E1
2.754611410E3,4.482340851E1,2.048601403E1,7.852110460E1,1.229636841E2,0.000000000E0,NaN,8.698512281E0,3.790092468E0,3.006212234E0,2.400000000E1
2.755609990E3,4.482341098E1,2.048601465E1,7.850358894E1,1.229461670E2,0.000000000E0,NaN,8.698740470E0,3.790092468E0,2.965061903E0,2.300000000E1
2.756609875E3,4.482341286E1,2.048601581E1,7.863872252E1,1.230812988E2,0.000000000E0,NaN,8.698969601E0,3.790092468E0,2.992401361E0,2.300000000E1
2.757611068E3,4.482341490E1,2.048601540E1,7.921581024E1,1.236583862E2,0.000000000E0,NaN,8.699186855E0,3.790092468E0,3.038203955E0,2.200000000E1
2.758611704E3,4.482341678E1,2.048601465E1,7.932286583E1,1.237654419E2,0.000000000E0,NaN,8.699339292E0,3.790092468E0,2.998519897E0,2.300000000E1
2.759610470E3,4.482341815E1,2.048601472E1,7.935759538E1,1.238001709E2,0.000000000E0,NaN,8.699415801E0,3.790092468E0,2.869046450E0,2.000000000E1
2.760610414E3,4.482341878E1,2.048601433E1,7.933318116E1,1.237757568E2,0.000000000E0,NaN,8.699510159E0,3.790092468E0,2.805319548E0,2.200000000E1
